biosample_id,raw_data_identifier,eluent_introduction_category,processedsample_placeholder,material_processing_protocol_id
nmdc:bsm-11-p37dc885,EMP_Stgn_p_t15_92m_095_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-39qcw250,EMP_Myr_5_NRCS0096_036_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-xz0mem17,EMP_Feces_rohwer_84_s008_a03_M_273.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-yh0g4n37,EMP_Myr_4_NRCS0066_041_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-9vgv4n74,EMP_Sch_N_1_046_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-9macc146,EMP_Stgn_p_t15_40m_098_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-dbr4yn11,EMP_Stgn_p_t15_104m_099_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-r7vc3h67,EMP_TGP11_019_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-be37rn65,EMP_TGP13_013_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-n0ytda40,EMP_Feces_metcalf_40_s007_a03_M_072.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-7mscvd47,EMP_Stgn_p_t15_12m_102_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-wm11tw31,EMP_Myr_2_NRCS0056_032_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-a1mb8028,EMP_Stgn_p_t15_80m_105_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-pegs2d53,EMP_Myr_3_NRCS0061_040_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-5r2xyn20,EMP_Feces_king_27_s010_a03_M_216.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-195jdb89,EMP_TGP3_015_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-823zf212,EMP_Sdf_PP3_12_081_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-ctzkss91,EMP_Sch_P_85_3_056_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-r4pd6g83,EMP_Cen14_12_089_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-89q03t84,EMP_Sdf_PP1_8_082_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-a23sez35,EMP_Feces_king_27_s003_a03_M_212.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-wx2twq61,EMP_Sdf_P3_6_070_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-9pjarn39,EMP_TDS1_025_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-9sd4k454,EMP_TGP17_018_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-dvcp2j20,EMP_Feces_metcalf_40_s011_a03_M_074.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-f35kng15,EMP_Feces_metcalf_40_s014_a03_M_076.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-68nyxy83,EMP_McR3_1_008_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-4p297711,EMP_Sch_P_25_3_065_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-fe6ag887,EMP_Feces_metcalf_40_s010_a03_M_073.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-08fpzx54,EMP_Feces_king_27_s018_a03_M_222.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-jnycd390,EMP_McR3_3_006_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-4e8mpm31,EMP_Sch_N_7_054_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-228q6569,EMP_Feces_king_27_s004_a03_M_213.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-pmbpyr59,EMP_Sch_N_3_051_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-j9v5kc93,EMP_Stgn_p_t15_4m_104_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-1302r041,EMP_Myr_11_NRCS0221_033_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-mc6pwt10,EMP_TGP20_014_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-197ez411,EMP_Feces_rohwer_84_s005_a03_M_270.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-exzatp62,EMP_Sdf_J1_14_072_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-yrksyx63,EMP_Stgn_p_t15_64m_100_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-p2h9n451,EMP_Stgn_p_t15_44m_103_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-wwm0bw90,EMP_TDI8_030_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-9kz3qt70,EMP_Feces_king_27_s001_a03_M_210.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-4b8h0j70,EMP_Feces_king_27_s012_a03_M_218.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-ja05aw15,EMP_Feces_metcalf_40_s002_a03_M_069.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-5p55d563,EMP_Cen17_12_088_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-7pj71g20,EMP_TGP5_016_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-m6nppf82,EMP_Sch_N_5100_057_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-n7pnrm79,EMP_McR3_9_010_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-edpsvq51,EMP_Sch_N_5117_060_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-1109f777,EMP_McR3_5_007_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-xmdtzk62,EMP_Sch_P_25_2_052_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-mrymeq51,EMP_Cen01_14_085_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-anbvsb66,EMP_Feces_king_27_s011_a03_M_217.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-vmz1am04,EMP_TDT4_022_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-n5mfwj19,EMP_McR3_7_012_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-s86qp022,EMP_McR3_11_011_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-e90czr72,EMP_Sch_P_85_2_055_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-tqsz1q77,EMP_Sch_N_2_062_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-44hrnd69,EMP_Feces_king_27_s008_a03_M_215.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-c6kr7990,EMP_Cen06_14_087_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-vc8awb15,EMP_TGP9_029_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-szgg1x10,EMP_Myr_9_NRCS0181_038_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-3b5xj746,EMP_McR3_6_002_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-4ps4sv81,EMP_TGP7_020_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-2hv7wn93,EMP_Sdf_P2_4_079_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-gm46jf21,EMP_TDI4_017_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-cp8crw45,EMP_Sch_N_NearCoral_045_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-5wa43q32,EMP_Sch_N_camp1_066_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-yygmyt30,EMP_McR3_4_009_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-xdkdtw64,EMP_Sch_P_7_2_050_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-hpps8442,EMP_TGP1_021_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-zaft1x11,EMP_McR3_8_003_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-6zyhx023,EMP_Feces_metcalf_40_s006_a03_M_071.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-e1wey408,EMP_Sdf_BP1_24_083_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-2ah5z651,EMP_Stgn_p_t15_100m_101_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-q72ew015,EMP_Cen20_12_091_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-sv1hnq21,EMP_Sch_N_8_061_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-29kct608,EMP_Feces_rohwer_84_s006_a03_M_271.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-mczws366,EMP_Stgn_p_t15_60m_097_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-jaq90j47,EMP_Sch_N_5_058_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-yckdh163,EMP_Myr_12_NRCS0261_039_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-gnc2wh20,EMP_McR3_10_001_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-vvzvt398,EMP_Sch_P_25_1_063_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-vdr4ne71,EMP_Feces_rohwer_84_s007_a03_M_272.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-v68rva88,EMP_Sch_N_5096_053_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-3396fd37,EMP_Feces_king_27_s013_a03_M_219.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-51wfav91,EMP_Sch_P_7_1_044_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-hbspp138,EMP_Myr_22_NRCS0526_037_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-bym9nf95,EMP_Feces_king_27_s002_a03_M_211.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-z1cd0z73,EMP_Sch_P_85_1_059_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-snmjf183,EMP_Sdf_J2_16_077_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-eetfqc55,EMP_TGP15_023_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-3h3w1c57,EMP_Stgn_al_T5_52m_096_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-frjk4h28,EMP_Sch_P_85_4_048_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-n0kmyd38,EMP_Cen15_12_090_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-4xv36j39,EMP_Feces_king_27_s016_a03_M_220.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-915df738,EMP_Sch_P_25_4_047_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-c98ze379,EMP_Feces_king_27_s019_a03_M_223.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-407zcq77,EMP_Sdf_BP2_26_074_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-vdr4ne71,2E3_5_32_rohwer-84-s007-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-wm11tw31,8C10_Myrold59-soil-2-NRCS0056.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-9macc146,9A9_stegen-permafrost-t15-40m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-6f7spm34,8G9_Seedorf71-P1soil-2.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-exzatp62,8G4_Seedorf71-J1soil-14.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-fbffh618,8C6_TDT8.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-ja05aw15,1B1_1_17_metcalf-40-s002-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-edpsvq51,8F4_Schmidt56-soil-Nepal-5117.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-ca72ag06,8G1_Schmidt56-soil-Peru-7-3.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-n7pnrm79,8A11_MacRae3-soil-9.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-hpps8442,8B11_TGP1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-915df738,8E2_Schmidt56-soil-Peru-25-4.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-cp8crw45,8D12_Schmidt56-soil-Nepal-NearCoral.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-a23sez35,1A11_1_13_king-27-s003-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-195jdb89,8B4_TGP3.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-nb4ffr83,8E4_Schmidt56-soil-Nepal-4.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-67mbca64,8A4_MacRae3-soil-12.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-p37dc885,9A5_stegen-permafrost-t15-92m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-823zf212,8H2_Seedorf71-PP3soil-12.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-pmbpyr59,8E6_Schmidt56-soil-Nepal-3.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-4p297711,8F9_Schmidt56-soil-Peru-25-3.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-0hahtj72,8F8_Schmidt56-soil-Nepal-camp2.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-xsx7vt09,1B8_1_30_metcalf-40-s008-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-vmz1am04,8B12_TDT4.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-228q6569,1C6_1_40_king-27-s004-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-eetfqc55,8C1_TGP15.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-b5sgas28,8D1_Myrold59-soil-8-NRCS0176.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-z1cd0z73,8F3_Schmidt56-soil-Peru-85-1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-q72ew015,9A1_Cen20-12102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-ctzkss91,8E12_Schmidt56-soil-Peru-85-3.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-9vgv4n74,8E1_Schmidt56-soil-Nepal-1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-a1mb8028,9B4_stegen-permafrost-t15-80m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-39qcw250,8D2_Myrold59-soil-5-NRCS0096.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-3396fd37,2B5_3_55_king-27-s013-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-dvcp2j20,1A9_1_11_metcalf-40-s011-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-p2h9n451,9B2_stegen-permafrost-t15-44m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-5pcpjc96,8H1_Seedorf71-BP3soil-28.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-g48fwc56,2B12_3_79_king-27-s014-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-1109f777,8A8_MacRae3-soil-5.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-bym9nf95,1E5_1_76_king-27-s002-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-8s8j4g78,8G8_Seedorf71-JP3soil-22.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-08fpzx54,2A8_3_43_king-27-s018-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-r4pd6g83,8H11_Cen14-12102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-7pj71g20,8B5_TGP5.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-197ez411,2D12_5_12_rohwer-84-s005-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-5wa43q32,8F10_Schmidt56-soil-Nepal-camp1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-zk8a4504,1C5_1_39_king-27-s005-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-51wfav91,8D11_Schmidt56-soil-Peru-7-1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-ysrg0a54,9A3_Cen19-12102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-yqbvt475,9A2_Cen03-14102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-k0f2e518,8F11_Schmidt56-soil-Peru-7-4.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-yckdh163,8D6_Myrold59-soil-12-NRCS0261.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-be37rn65,8B2_TGP13.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-6zyhx023,1C2_1_35_metcalf-40-s006-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-ky8xb849,9A4_stegen-permafrost-t15-32m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-j0vn9c78,8C9_TDI1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-7nhy7j41,1H11_3_30_king-27-s017-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-1302r041,8C11_Myrold59-soil-11-NRCS0221.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-3ekef286,2B7_3_59_king-27-s007-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-4e8mpm31,8E9_Schmidt56-soil-Nepal-7.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-zjtx4s87,1H9_3_27_king-27-s020-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-tqsz1q77,8F6_Schmidt56-soil-Nepal-2.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-wx2twq61,8G2_Seedorf71-P3soil-6.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-f35kng15,1A1_1_1_metcalf-40-s014-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-n6zjkx67,1D4_1_54_metcalf-40-s004-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-jfhv9p12,1H6_3_20_king-27-s021-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-h5xk1m91,1B12_1_33_metcalf-40-s013-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-mc6pwt10,8B3_TGP20.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-30npyx54,8H7_Cen16-12102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-yh0g4n37,8D8_Myrold59-soil-4-NRCS0066.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-yrksyx63,9A11_stegen-permafrost-t15-64m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-9pjarn39,8C3_TDS1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-2ah5z651,9A12_stegen-permafrost-t15-100m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-frjk4h28,8E3_Schmidt56-soil-Peru-85-4.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-bswgga75,1B4_1_22_metcalf-40-s005-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-zaft1x11,8A3_MacRae3-soil-8.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-4b8h0j70,2A11_3_46_king-27-s012-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-anbvsb66,2B1_3_48_king-27-s011-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-yygmyt30,8A10_MacRae3-soil-4.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-dcrnt111,2B6_3_56_king-27-s015-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-n0ytda40,1D7_1_59_metcalf-40-s007-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-5r2xyn20,2A10_3_45_king-27-s010-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-r7vc3h67,8B8_TGP11.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-cr68f527,8D3_Myrold59-soil-22-NRCS0526.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-sf482t83,8D9_Myrold59-soil-16-NRCS0371.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-jnycd390,8A7_MacRae3-soil-3.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-n0kmyd38,8H12_Cen15-12102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-2hv7wn93,8G12_Seedorf71-P2soil-4.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-wwm0bw90,8C8_TDI8.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-4xv36j39,2A3_3_36_king-27-s016-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-xdkdtw64,8E5_Schmidt56-soil-Peru-7-2.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-qyytgb94,1C1_1_34_metcalf-40-s009-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-sfttwm48,8F12_Schmidt56-soil-Nepal-6.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-29kct608,2E1_5_22_rohwer-84-s006-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-kmwkfk87,8A6_MacRae3-soil-2.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
