biosample_id,associated_study,raw_data_file,processed_data_file,calibration_file,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution,instrument_analysis_start_date,instrument_analysis_end_date,execution_resource,gold_id
nmdc:bsm-11-kmwkfk87,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_McR3_2_005_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_McR3_2_005_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-10 18:10:00,2018-09-10 18:47:29,EMSL-RZR,Gb0239954
nmdc:bsm-11-jnycd390,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_McR3_3_006_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_McR3_3_006_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-10 18:53:00,2018-09-10 19:30:29,EMSL-RZR,Gb0239955
nmdc:bsm-11-1109f777,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_McR3_5_007_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_McR3_5_007_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-10 19:35:00,2018-09-10 20:12:29,EMSL-RZR,Gb0239957
nmdc:bsm-11-68nyxy83,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_McR3_1_008_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_McR3_1_008_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-10 20:18:00,2018-09-10 20:55:29,EMSL-RZR,Gb0239953
nmdc:bsm-11-yygmyt30,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_McR3_4_009_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_McR3_4_009_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-10 21:00:00,2018-09-10 21:37:29,EMSL-RZR,Gb0239956
nmdc:bsm-11-n7pnrm79,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_McR3_9_010_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_McR3_9_010_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-10 21:43:00,2018-09-10 22:20:29,EMSL-RZR,Gb0239961
nmdc:bsm-11-s86qp022,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_McR3_11_011_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_McR3_11_011_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-10 22:26:00,2018-09-10 23:03:29,EMSL-RZR,Gb0239963
nmdc:bsm-11-n5mfwj19,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_McR3_7_012_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_McR3_7_012_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-10 23:08:00,2018-09-10 23:45:29,EMSL-RZR,Gb0239959
nmdc:bsm-12-dk87vw45,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TGP13_013_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TGP13_013_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-10 23:51:00,2018-09-11 00:28:29,EMSL-RZR,Gb0239947
nmdc:bsm-11-mc6pwt10,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TGP20_014_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TGP20_014_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 00:33:00,2018-09-11 01:10:29,EMSL-RZR,Gb0239950
nmdc:bsm-12-9fmgjh83,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TGP3_015_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TGP3_015_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 01:16:00,2018-09-11 01:53:29,EMSL-RZR,Gb0239942
nmdc:bsm-12-kmy5sc69,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TGP5_016_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TGP5_016_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 01:58:00,2018-09-11 02:35:29,EMSL-RZR,Gb0239943
nmdc:bsm-12-2x96dr13,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TDI4_017_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TDI4_017_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 02:41:00,2018-09-11 03:18:29,EMSL-RZR,Gb0240103
nmdc:bsm-11-9sd4k454,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TGP17_018_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TGP17_018_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 03:24:00,2018-09-11 04:01:29,EMSL-RZR,Gb0239949
nmdc:bsm-12-mhg9j694,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TGP11_019_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TGP11_019_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 04:06:00,2018-09-11 04:43:29,EMSL-RZR,Gb0239946
nmdc:bsm-12-tk206y33,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TGP7_020_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TGP7_020_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 04:49:00,2018-09-11 05:26:29,EMSL-RZR,Gb0239944
nmdc:bsm-11-hpps8442,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TGP1_021_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TGP1_021_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 05:31:00,2018-09-11 06:08:29,EMSL-RZR,Gb0239941
nmdc:bsm-12-m35e1z14,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TDT4_022_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TDT4_022_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 06:14:00,2018-09-11 06:51:29,EMSL-RZR,Gb0240109
nmdc:bsm-11-eetfqc55,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TGP15_023_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TGP15_023_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 06:56:00,2018-09-11 07:33:29,EMSL-RZR,Gb0239948
nmdc:bsm-12-b7r3zv22,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_TDS8_024_GC.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_TDS8_024_GC.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180910.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 07:39:00,2018-09-11 08:16:29,EMSL-RZR,Gb0240107
nmdc:bsm-11-cmesvc96,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s035_a03_M_032.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s035_a03_M_032.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 15:33:00,2018-09-11 16:10:29,EMSL-RZR,Gb0315825
nmdc:bsm-11-8qdykb22,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s036_a03_M_033.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s036_a03_M_033.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 16:16:00,2018-09-11 16:53:29,EMSL-RZR,Gb0315826
nmdc:bsm-11-dn2br573,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s038_a03_M_034.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s038_a03_M_034.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 16:59:00,2018-09-11 17:36:29,EMSL-RZR,Gb0315828
nmdc:bsm-11-edap6131,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s039_a03_M_035.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s039_a03_M_035.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 17:41:00,2018-09-11 18:18:29,EMSL-RZR,Gb0315829
nmdc:bsm-11-yzra3r06,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s013_a03_M_036.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s013_a03_M_036.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 18:24:00,2018-09-11 19:01:29,EMSL-RZR,Gb0315808
nmdc:bsm-11-8a9nh559,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s012_a03_M_037.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s012_a03_M_037.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 19:06:00,2018-09-11 19:43:29,EMSL-RZR,Gb0315807
nmdc:bsm-11-vgbty846,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s008_a03_M_038.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s008_a03_M_038.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 19:49:00,2018-09-11 20:26:29,EMSL-RZR,Gb0315804
nmdc:bsm-11-6zvasb85,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s009_a03_M_039.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s009_a03_M_039.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 20:31:00,2018-09-11 21:08:29,EMSL-RZR,Gb0315850
nmdc:bsm-11-s89hdq11,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s050_a03_M_040.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s050_a03_M_040.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 21:14:00,2018-09-11 21:51:29,EMSL-RZR,Gb0315839
nmdc:bsm-11-69qw4z81,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s051_a03_M_041.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s051_a03_M_041.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 21:57:00,2018-09-11 22:34:29,EMSL-RZR,Gb0315840
nmdc:bsm-11-acjrq541,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s054_a03_M_042.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s054_a03_M_042.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 22:39:00,2018-09-11 23:16:29,EMSL-RZR,Gb0315843
nmdc:bsm-11-bea5je06,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s055_a03_M_043.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s055_a03_M_043.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-11 23:22:00,2018-09-11 23:59:29,EMSL-RZR,Gb0315844
nmdc:bsm-12-8p0yza32,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s042_a03_M_044.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s042_a03_M_044.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-12 00:04:00,2018-09-12 00:41:29,EMSL-RZR,Gb0315832
nmdc:bsm-11-8zevcq84,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s043_a03_M_045.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s043_a03_M_045.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-12 00:47:00,2018-09-12 01:24:29,EMSL-RZR,Gb0315833
nmdc:bsm-11-zsed0v52,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s046_a04_M_046.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s046_a04_M_046.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-12 01:30:00,2018-09-12 02:07:29,EMSL-RZR,Gb0315835
nmdc:bsm-12-p3whz226,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_thomas_18_s047_a03_M_047.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_thomas_18_s047_a03_M_047.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180911.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-12 02:12:00,2018-09-12 02:49:29,EMSL-RZR,Gb0315836
