ftp_location,raw_data_file_short,extracted_info,biosample_id,instrument_used,chromat_configuration_name,mass_spec_configuration_name,url,biosample.associated_studies,material_processing_type
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run397.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run397.mzML,"{'sample_part': 'SKWD-24-1-Corv-RZM_1', 'base_id': 'SKWD-24-1', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '1'}",nmdc:bsm-11-hx8qxc63,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run397.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108LM_SKWD-24-1-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run196.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108LM_SKWD-24-1-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run196.mzML,"{'sample_part': 'SKWD-24-1-Corv-LM_2', 'base_id': 'SKWD-24-1', 'location': 'Co', 'tissue': 'leaf', 'replicate': '2'}",nmdc:bsm-11-m4e83773,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108LM_SKWD-24-1-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run196.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108RM_SKWD-24-1-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run909.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108RM_SKWD-24-1-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run909.mzML,"{'sample_part': 'SKWD-24-1-Corv-RM_2', 'base_id': 'SKWD-24-1', 'location': 'Co', 'tissue': 'root', 'replicate': '2'}",nmdc:bsm-11-pvr0ez88,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108RM_SKWD-24-1-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run909.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108RZM_SKWD-24-1-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run539.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108RZM_SKWD-24-1-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run539.mzML,"{'sample_part': 'SKWD-24-1-Corv-RZM_2', 'base_id': 'SKWD-24-1', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '2'}",nmdc:bsm-11-wm40z541,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108RZM_SKWD-24-1-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run539.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109LM_SKWD-24-1-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run285.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109LM_SKWD-24-1-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run285.mzML,"{'sample_part': 'SKWD-24-1-Corv-LM_3', 'base_id': 'SKWD-24-1', 'location': 'Co', 'tissue': 'leaf', 'replicate': '3'}",nmdc:bsm-11-sdjt4464,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109LM_SKWD-24-1-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run285.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109RM_SKWD-24-1-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run957.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109RM_SKWD-24-1-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run957.mzML,"{'sample_part': 'SKWD-24-1-Corv-RM_3', 'base_id': 'SKWD-24-1', 'location': 'Co', 'tissue': 'root', 'replicate': '3'}",nmdc:bsm-11-qzncy838,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109RM_SKWD-24-1-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run957.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109RZM_SKWD-24-1-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run631.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109RZM_SKWD-24-1-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run631.mzML,"{'sample_part': 'SKWD-24-1-Corv-RZM_3', 'base_id': 'SKWD-24-1', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '3'}",nmdc:bsm-11-1a9d1633,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109RZM_SKWD-24-1-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run631.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10LM_BESC-133-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run63.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10LM_BESC-133-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run63.mzML,"{'sample_part': 'BESC-133-Corv-LM_1', 'base_id': 'BESC-133-', 'location': 'Co', 'tissue': 'leaf', 'replicate': '1'}",nmdc:bsm-11-g4my3419,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10LM_BESC-133-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run63.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10RM_BESC-133-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run782.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10RM_BESC-133-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run782.mzML,"{'sample_part': 'BESC-133-Corv-RM_1', 'base_id': 'BESC-133-', 'location': 'Co', 'tissue': 'root', 'replicate': '1'}",nmdc:bsm-11-sdjyhj66,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10RM_BESC-133-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run782.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10RZM_BESC-133-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run380.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10RZM_BESC-133-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run380.mzML,"{'sample_part': 'BESC-133-Corv-RZM_1', 'base_id': 'BESC-133-', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '1'}",nmdc:bsm-11-h49t7j41,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_10RZM_BESC-133-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run380.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11LM_BESC-133-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run140.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11LM_BESC-133-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run140.mzML,"{'sample_part': 'BESC-133-Corv-LM_2', 'base_id': 'BESC-133-', 'location': 'Co', 'tissue': 'leaf', 'replicate': '2'}",nmdc:bsm-11-r3tm7493,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11LM_BESC-133-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run140.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11RM_BESC-133-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run821.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11RM_BESC-133-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run821.mzML,"{'sample_part': 'BESC-133-Corv-RM_2', 'base_id': 'BESC-133-', 'location': 'Co', 'tissue': 'root', 'replicate': '2'}",nmdc:bsm-11-dz264p50,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11RM_BESC-133-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run821.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11RZM_BESC-133-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run566.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11RZM_BESC-133-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run566.mzML,"{'sample_part': 'BESC-133-Corv-RZM_2', 'base_id': 'BESC-133-', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '2'}",nmdc:bsm-11-ad739z23,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11RZM_BESC-133-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run566.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_12LM_BESC-133-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run243.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_12LM_BESC-133-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run243.mzML,"{'sample_part': 'BESC-133-Corv-LM_3', 'base_id': 'BESC-133-', 'location': 'Co', 'tissue': 'leaf', 'replicate': '3'}",nmdc:bsm-11-j6j1p639,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_12LM_BESC-133-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run243.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_12RZM_BESC-133-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run640.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_12RZM_BESC-133-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run640.mzML,"{'sample_part': 'BESC-133-Corv-RZM_3', 'base_id': 'BESC-133-', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '3'}",nmdc:bsm-11-g9w69290,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_12RZM_BESC-133-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run640.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_13RM_BESC-198-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run939.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_13RM_BESC-198-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run939.mzML,"{'sample_part': 'BESC-198-Clat-RM_2', 'base_id': 'BESC-198-', 'location': 'CL', 'tissue': 'root', 'replicate': '2'}",nmdc:bsm-11-766dwa91,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_13RM_BESC-198-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run939.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_13RZM_BESC-198-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run477.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_13RZM_BESC-198-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run477.mzML,"{'sample_part': 'BESC-198-Clat-RZM_2', 'base_id': 'BESC-198-', 'location': 'CL', 'tissue': 'rhizo', 'replicate': '2'}",nmdc:bsm-11-kgkcxn39,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_13RZM_BESC-198-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run477.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_14LM_BESC-198-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run240.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_14LM_BESC-198-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run240.mzML,"{'sample_part': 'BESC-198-Clat-LM_3', 'base_id': 'BESC-198-', 'location': 'CL', 'tissue': 'leaf', 'replicate': '3'}",nmdc:bsm-11-c12hyq86,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_14LM_BESC-198-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run240.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15LM_BESC-234-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run107.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15LM_BESC-234-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run107.mzML,"{'sample_part': 'BESC-234-Clat-LM_1', 'base_id': 'BESC-234-', 'location': 'CL', 'tissue': 'leaf', 'replicate': '1'}",nmdc:bsm-11-nr7vje40,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15LM_BESC-234-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run107.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15RM_BESC-234-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run741.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15RM_BESC-234-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run741.mzML,"{'sample_part': 'BESC-234-Clat-RM_1', 'base_id': 'BESC-234-', 'location': 'CL', 'tissue': 'root', 'replicate': '1'}",nmdc:bsm-11-69g1rw32,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15RM_BESC-234-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run741.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15RZM_BESC-234-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run368.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15RZM_BESC-234-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run368.mzML,"{'sample_part': 'BESC-234-Clat-RZM_1', 'base_id': 'BESC-234-', 'location': 'CL', 'tissue': 'rhizo', 'replicate': '1'}",nmdc:bsm-11-b3d5yg81,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_15RZM_BESC-234-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run368.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16LM_BESC-234-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run187.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16LM_BESC-234-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run187.mzML,"{'sample_part': 'BESC-234-Clat-LM_2', 'base_id': 'BESC-234-', 'location': 'CL', 'tissue': 'leaf', 'replicate': '2'}",nmdc:bsm-11-c756vg97,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16LM_BESC-234-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run187.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16RM_BESC-234-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run862.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16RM_BESC-234-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run862.mzML,"{'sample_part': 'BESC-234-Clat-RM_2', 'base_id': 'BESC-234-', 'location': 'CL', 'tissue': 'root', 'replicate': '2'}",nmdc:bsm-11-vp7n5531,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16RM_BESC-234-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run862.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16RZM_BESC-234-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run492.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16RZM_BESC-234-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run492.mzML,"{'sample_part': 'BESC-234-Clat-RZM_2', 'base_id': 'BESC-234-', 'location': 'CL', 'tissue': 'rhizo', 'replicate': '2'}",nmdc:bsm-11-aztxt406,Thermo Orbitrap IQ-X Tribrid,JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Fmzml_files%2F20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_16RZM_BESC-234-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run492.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
