raw_data_file_short,biosample_id,biosample.associated_studies,material_processing_type,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,execution_resource,instrument_used,file_name,instrument_analysis_end_date,url
5E3_4_14_mousseau-88-s007-a02.raw,nmdc:bsm-11-fs8nd758,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5E3_4_14_mousseau-88-s007-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/5E3_4_14_mousseau-88-s007-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,5E3_4_14_mousseau-88-s007-a02.raw,2019-02-04T04:44:17Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE5/5E3_4_14_mousseau-88-s007-a02.raw
2C7_4_9_rohwer-85-s017-a03.raw,nmdc:bsm-11-wg35h511,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2C7_4_9_rohwer-85-s017-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/2C7_4_9_rohwer-85-s017-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,2C7_4_9_rohwer-85-s017-a03.raw,2019-02-07T09:18:48Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/2C7_4_9_rohwer-85-s017-a03.raw
2A8_3_43_king-27-s018-a04.raw,nmdc:bsm-11-08fpzx54,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2A8_3_43_king-27-s018-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/2A8_3_43_king-27-s018-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,2A8_3_43_king-27-s018-a04.raw,2019-02-06T19:02:07Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/2A8_3_43_king-27-s018-a04.raw
4C1_3_60_pinto-63-s003-a04.raw,nmdc:bsm-11-0ve03274,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4C1_3_60_pinto-63-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4C1_3_60_pinto-63-s003-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4C1_3_60_pinto-63-s003-a04.raw,2019-02-12T05:36:18Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4C1_3_60_pinto-63-s003-a04.raw
4B7_3_29_pinto-63-s005-a04.raw,nmdc:bsm-11-j1ejmy92,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4B7_3_29_pinto-63-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4B7_3_29_pinto-63-s005-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4B7_3_29_pinto-63-s005-a04.raw,2019-02-12T04:29:12Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4B7_3_29_pinto-63-s005-a04.raw
7F3_8_54_jensen-43-s008-a04.raw,nmdc:bsm-11-78cdbq32,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7F3_8_54_jensen-43-s008-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/7F3_8_54_jensen-43-s008-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,7F3_8_54_jensen-43-s008-a04.raw,2019-02-05T15:30:00Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE7/7F3_8_54_jensen-43-s008-a04.raw
3F9_2_43_bittleston-68-s007-a03.raw,nmdc:bsm-11-sagyqk15,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3F9_2_43_bittleston-68-s007-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/3F9_2_43_bittleston-68-s007-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,3F9_2_43_bittleston-68-s007-a03.raw,2019-02-10T07:15:42Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/3F9_2_43_bittleston-68-s007-a03.raw
5H2_4_56_mousseau-88-s059-a02.raw,nmdc:bsm-11-4s4cbb56,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5H2_4_56_mousseau-88-s059-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/5H2_4_56_mousseau-88-s059-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,5H2_4_56_mousseau-88-s059-a02.raw,2019-02-04T14:04:45Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE5/5H2_4_56_mousseau-88-s059-a02.raw
7H9_8_79_song-52-s004-a04.raw,nmdc:bsm-11-1vny2356,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7H9_8_79_song-52-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/7H9_8_79_song-52-s004-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,7H9_8_79_song-52-s004-a04.raw,2019-02-05T23:15:51Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE7/7H9_8_79_song-52-s004-a04.raw
1F7_2_56_bowen-74-s006-a04.raw,nmdc:bsm-11-78whey36,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1F7_2_56_bowen-74-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1F7_2_56_bowen-74-s006-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1F7_2_56_bowen-74-s006-a04.raw,2019-02-07T00:54:50Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1F7_2_56_bowen-74-s006-a04.raw
1B4_1_22_metcalf-40-s005-a03.raw,nmdc:bsm-11-bswgga75,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1B4_1_22_metcalf-40-s005-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1B4_1_22_metcalf-40-s005-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1B4_1_22_metcalf-40-s005-a03.raw,2019-02-06T02:54:13Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1B4_1_22_metcalf-40-s005-a03.raw
4D7_1_29_thomas-18-s049-a03.raw,nmdc:bsm-11-wt63hj84,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4D7_1_29_thomas-18-s049-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4D7_1_29_thomas-18-s049-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4D7_1_29_thomas-18-s049-a03.raw,2019-02-11T14:14:40Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4D7_1_29_thomas-18-s049-a03.raw
2B6_3_56_king-27-s015-a03.raw,nmdc:bsm-11-dcrnt111,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2B6_3_56_king-27-s015-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/2B6_3_56_king-27-s015-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,2B6_3_56_king-27-s015-a03.raw,2019-02-06T20:22:45Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/2B6_3_56_king-27-s015-a03.raw
6B9_5_9_mousseau-88-s089-a02.raw,nmdc:bsm-11-fg98c169,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6B9_5_9_mousseau-88-s089-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/6B9_5_9_mousseau-88-s089-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,6B9_5_9_mousseau-88-s089-a02.raw,2019-02-03T03:16:09Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE6/6B9_5_9_mousseau-88-s089-a02.raw
3G6_2_69_bittleston-68-s003-a03.raw,nmdc:bsm-11-7nn7sq09,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3G6_2_69_bittleston-68-s003-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/3G6_2_69_bittleston-68-s003-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,3G6_2_69_bittleston-68-s003-a03.raw,2019-02-10T07:55:57Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/3G6_2_69_bittleston-68-s003-a03.raw
6D6_5_33_mousseau-88-s104-a02.raw,nmdc:bsm-11-jn3z8j63,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6D6_5_33_mousseau-88-s104-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/6D6_5_33_mousseau-88-s104-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,6D6_5_33_mousseau-88-s104-a02.raw,2019-02-03T09:11:45Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE6/6D6_5_33_mousseau-88-s104-a02.raw
1D3_1_53_berry-2-s011-a04.raw,nmdc:bsm-11-t23xm067,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1D3_1_53_berry-2-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1D3_1_53_berry-2-s011-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1D3_1_53_berry-2-s011-a04.raw,2019-02-06T09:13:44Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1D3_1_53_berry-2-s011-a04.raw
5F5_4_31_mousseau-88-s009-a02.raw,nmdc:bsm-11-n958jr49,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5F5_4_31_mousseau-88-s009-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/5F5_4_31_mousseau-88-s009-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,5F5_4_31_mousseau-88-s009-a02.raw,2019-02-04T08:35:47Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE5/5F5_4_31_mousseau-88-s009-a02.raw
1H3_3_12_mayer-33-s005-a04.raw,nmdc:bsm-11-ak5ar333,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1H3_3_12_mayer-33-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1H3_3_12_mayer-33-s005-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1H3_3_12_mayer-33-s005-a04.raw,2019-02-06T13:45:50Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1H3_3_12_mayer-33-s005-a04.raw
5D10_4_1_mousseau-88-s033-a02.raw,nmdc:bsm-11-97nam530,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5D10_4_1_mousseau-88-s033-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/5D10_4_1_mousseau-88-s033-a02.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,5D10_4_1_mousseau-88-s033-a02.raw,2019-02-04T03:37:13Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE5/5D10_4_1_mousseau-88-s033-a02.raw
7B1_8_11_song-51-s007-a04.raw,nmdc:bsm-11-66c77129,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7B1_8_11_song-51-s007-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/7B1_8_11_song-51-s007-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,7B1_8_11_song-51-s007-a04.raw,2019-02-05T00:54:24Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE7/7B1_8_11_song-51-s007-a04.raw
4A8_2_41_pinto-63-s028-a03.raw,nmdc:bsm-11-5ja0sq09,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4A8_2_41_pinto-63-s028-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4A8_2_41_pinto-63-s028-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4A8_2_41_pinto-63-s028-a03.raw,2019-02-12T01:44:32Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4A8_2_41_pinto-63-s028-a03.raw
4H8_7_45_zaneveld-9-s011-a04.raw,nmdc:bsm-11-0x01kf67,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H8_7_45_zaneveld-9-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4H8_7_45_zaneveld-9-s011-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4H8_7_45_zaneveld-9-s011-a04.raw,2019-02-10T19:55:37Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4H8_7_45_zaneveld-9-s011-a04.raw
3F1_2_20_uren-82-s005-a04.raw,nmdc:bsm-11-w4des787,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3F1_2_20_uren-82-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/3F1_2_20_uren-82-s005-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,3F1_2_20_uren-82-s005-a04.raw,2019-02-10T10:30:49Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/3F1_2_20_uren-82-s005-a04.raw
2B1_3_48_king-27-s011-a04.raw,nmdc:bsm-11-anbvsb66,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2B1_3_48_king-27-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/2B1_3_48_king-27-s011-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,2B1_3_48_king-27-s011-a04.raw,2019-02-06T19:55:52Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/2B1_3_48_king-27-s011-a04.raw
1D12_1_69_berry-2-s020-a04.raw,nmdc:bsm-11-x5xj6p33,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1D12_1_69_berry-2-s020-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1D12_1_69_berry-2-s020-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1D12_1_69_berry-2-s020-a04.raw,2019-02-06T10:07:28Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1D12_1_69_berry-2-s020-a04.raw
4H2_7_38_thomas-18-s008-a04.raw,nmdc:bsm-11-vgbty846,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H2_7_38_thomas-18-s008-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4H2_7_38_thomas-18-s008-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4H2_7_38_thomas-18-s008-a04.raw,2019-02-11T22:19:38Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4H2_7_38_thomas-18-s008-a04.raw
3D10_6_39_tucker-58-s014-a03.raw,nmdc:bsm-11-acjdxe56,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3D10_6_39_tucker-58-s014-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/3D10_6_39_tucker-58-s014-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,3D10_6_39_tucker-58-s014-a03.raw,2019-02-10T04:04:14Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/3D10_6_39_tucker-58-s014-a03.raw
4D10_1_47_thomas-18-s034-a03.raw,nmdc:bsm-11-n5dtbe85,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4D10_1_47_thomas-18-s034-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4D10_1_47_thomas-18-s034-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4D10_1_47_thomas-18-s034-a03.raw,2019-02-11T14:54:57Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4D10_1_47_thomas-18-s034-a03.raw
4H11_7_47_zaneveld-9-s001-a04.raw,nmdc:bsm-11-x6c26979,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H11_7_47_zaneveld-9-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4H11_7_47_zaneveld-9-s001-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4H11_7_47_zaneveld-9-s001-a04.raw,2019-02-10T20:22:29Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4H11_7_47_zaneveld-9-s001-a04.raw
1C12_1_49_metcalf-40-s001-a03.raw,nmdc:bsm-11-zrp11976,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1C12_1_49_metcalf-40-s001-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1C12_1_49_metcalf-40-s001-a03.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1C12_1_49_metcalf-40-s001-a03.raw,2019-02-06T04:28:12Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1C12_1_49_metcalf-40-s001-a03.raw
4G12_7_36_zaneveld-9-s004-a04.raw,nmdc:bsm-11-8txch869,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4G12_7_36_zaneveld-9-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/4G12_7_36_zaneveld-9-s004-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,4G12_7_36_zaneveld-9-s004-a04.raw,2019-02-10T19:01:58Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE3and4/4G12_7_36_zaneveld-9-s004-a04.raw
1F8_2_58_bowen-74-s003-a04.raw,nmdc:bsm-11-sqdep036,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1F8_2_58_bowen-74-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/1F8_2_58_bowen-74-s003-a04.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,1F8_2_58_bowen-74-s003-a04.raw,2019-02-07T01:08:16Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE1and2/1F8_2_58_bowen-74-s003-a04.raw
